ID_WOHNORT_NEW,ID_PERSON_NEW,ID_PERSON,POSTLEITZAHL,GEMEINDENAME,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
17927_WOHNORT_1,17927,Huber_Johann_1831_10_29,,Hausen am Albis,27,5,1890,22,1,1894
17928_WOHNORT_1,17928,Frauenfelder_Eduard_1938_07_20,,Flaach,30,4,1979,3,5,1987
17930_WOHNORT_1,17930,Reichling_Rudolf_1924_09_23,,Stäfa,24,5,1971,29,4,1979
17932_WOHNORT_1,17932,Bloch_Beat_1963_04_28,8038,Zürich,,,,,,
17933_WOHNORT_1,17933,Okopnik_Françoise_1964_08_17,8002,Zürich,,,,,,
17936_WOHNORT_1,17936,Denzler_Oskar_1950_02_19,8400,Winterthur,,,,31,10,2011
17939_WOHNORT_1,17939,Egloff_Kurt_1932_01_13,,Aesch (ZH),13,6,1977,11,10,1982
17940_WOHNORT_1,17940,Bamert_Ueli_1979__,8032 (Zürich) ,Zürich,14,5,2018,,,
17943_WOHNORT_1,17943,Rueff-Frenkel_Sonja_1972_11_15,8002,Zürich,,,,,,
17944_WOHNORT_1,17944,Barmettler_Franziska_1982_08_04,8004 (Zürich) ,Zürich,,,,,,
17947_WOHNORT_1,17947,Würth_Eva-Maria_1972_02_02,8032,Zürich,,,,,,
17952_WOHNORT_1,17952,Hofmann_Olivier_Moïse_1962_06_22,8915,Hausen am Albis,,,,5,5,2019
17953_WOHNORT_1,17953,Brazerol_Rico_1964_09_01,8810,Horgen,,,,5,5,2019
17955_WOHNORT_1,17955,Hurter_Christian_1964_04_06,8707,Uetikon am See,,,,5,5,2019
17956_WOHNORT_1,17956,Brändli_Roland_1972__,8340 (Hinwil) ,Hinwil,7,1,2019,5,5,2019
17957_WOHNORT_1,17957,Keller_Cornelia_1962_07_01,8625,Gossau,,,,5,5,2019
17958_WOHNORT_1,17958,Lenggenhager_Marcel_1957_01_01,8614,Bertschikon (Gossau),,,,5,5,2019
17959_WOHNORT_1,17959,Häni_Peter_1980_12_04,8494,Bauma,,,,5,5,2019
17962_WOHNORT_1,17962,Koller_Prisca_1971_11_24,8442,Hettlingen,,,,5,5,2019
17963_WOHNORT_1,17963,Gut_Astrid_1969_01_11,8304,Wallisellen,12,5,2014,5,5,2019
17965_WOHNORT_1,17965,Hänni-Etter_Cäcilia_1958_03_18,8055,Zürich,,,,5,5,2019
17966_WOHNORT_1,17966,Marti_Sibylle_1980_03_19,8055,Zürich,,,,,,
17968_WOHNORT_1,17968,Rigoni_Silvia_1962_09_03,8048,Zürich,,,,,,
17970_WOHNORT_1,17970,Boesch_Hans-Jakob_1979_04_29,8055,Zürich,,,,5,5,2019
17971_WOHNORT_1,17971,Romero_Angie_1976_04_07,,Zürich,6,5,2019,,,
17972_WOHNORT_1,17972,Hauri_Andreas_1966_01_13,8047,Zürich,,,,,,
17975_WOHNORT_1,17975,Pokerschnig_Jasmin_1962_08_23,,Zürich,6,5,2019,,,
17978_WOHNORT_1,17978,Berner_Melanie_1981__,,Zürich,6,5,2019,,,
17982_WOHNORT_1,17982,Büsser_Jeannette_1973__,,Zürich,6,5,2019,,,
17988_WOHNORT_1,17988,Peter_Werner_1936_01_17,,Bülach,7,5,1990,30,5,1999
17989_WOHNORT_1,17989,Müller_Hans_1922__,,Zürich,6,4,1970,29,5,1983
17990_WOHNORT_1,17990,Flach_Walter_1919_07_25,,Uster,30,4,1979,3,5,1987
17991_WOHNORT_1,17991,Kunz_Walter_1929_03_23,,Dielsdorf,27,5,1963,7,10,1963
17993_WOHNORT_1,17993,Domeisen_Kurt_1929_11_12,,Bauma,24,5,1971,29,5,1983
17994_WOHNORT_1,17994,Landmann_Valentin_1950__,,Zürich,6,6,2019,,,
17997_WOHNORT_1,17997,Züllig_Hansueli_1954_08_08,8051,Zürich,,,,5,5,2019
17998_WOHNORT_1,17998,Bär_Hansruedi_1945_06_02,8052,Zürich,,,,5,5,2019
17999_WOHNORT_1,17999,Munz_Roland_1972_03_29,8051,Zürich,,,,,,
18000_WOHNORT_1,18000,Schick_Peter_1969__,,Zürich,6,5,2019,,,
18001_WOHNORT_1,18001,Wicki_Monika_1967__,,Zürich,6,5,2019,,,
18004_WOHNORT_1,18004,Heierli_Daniel_1965_12_09,8050,Zürich,,,,,,
18005_WOHNORT_1,18005,Sanesi_Muri_Monica_1972__,,Zürich,6,5,2019,,,
18007_WOHNORT_1,18007,Gehrig_Schmidt_Sonja_1970_02_11,8902,Urdorf,,,,,,
18009_WOHNORT_1,18009,Kampus_Manuel_1984__,,Schlieren,6,5,2019,,,
18011_WOHNORT_1,18011,Moser-Schäfer_Arianne_1965__,,Bonstetten,6,5,2019,,,
18012_WOHNORT_1,18012,Schweizer_Thomas_1955__,,Hedingen,6,5,2019,,,
18013_WOHNORT_1,18013,Steinmann_Armin_1956_03_28,8134,Adliswil,,,,,,
18015_WOHNORT_1,18015,Stünzi_Christa_Isabelle_1986__,,Horgen,6,5,2019,,,
18018_WOHNORT_2,18018,Billeter_Hans_1862__,,Zürich,23,7,1917,22,11,1920
18018_WOHNORT_1,18018,Billeter_Hans_1862__,,Zürich (Riesbach),15,5,1893,22,7,1917
18019_WOHNORT_1,18019,Blatter_Karl_1842_06_19,,Riesbach,12,6,1878,22,5,1881
18024_WOHNORT_1,18024,Bleuler_Johann_Jakob_1798_01_23,,Riesbach,19,12,1836,15,2,1838
18025_WOHNORT_1,18025,Bleuler_Johann_Kaspar_1801_09_13,,Hottingen,22,5,1846,30,5,1858
18027_WOHNORT_1,18027,Leuthold_Jakob___,,Riesbach,14,6,1869,,,1875
18028_WOHNORT_1,18028,Freitag_Gottlieb_1832_01_24,,Riesbach,17,6,1872,13,6,1875
18029_WOHNORT_1,18029,Fürst_Johannes_1810_01_07,,Riesbach,31,5,1858,25,5,1862
18030_WOHNORT_1,18030,Hüni_David_1812_03_15,,Riesbach,26,5,1862,13,6,1869
18031_WOHNORT_1,18031,Weidmann_Ludwig_Gottlieb_1783__,,Dietikon,29,6,1815,27,11,1830
18035_WOHNORT_1,18035,Bleuler_Hans_Konrad_1808_07_26,,Riesbach,19,9,1839,13,6,1869
18039_WOHNORT_1,18039,Bossert_Sandra_1979__,,Wädenswil,6,5,2019,,,
18042_WOHNORT_1,18042,Loss_Davide_1987_11_07,8134,Adliswil,,,,,,
18043_WOHNORT_1,18043,Furrer_Astrid_1968_09_22,8820,Wädenswil,,,,,,
18045_WOHNORT_1,18045,Müller_Fabian_1977__,,Rüschlikon,7,1,2019,,,
18046_WOHNORT_1,18046,Häusler-Michel_Edith_1960_06_01,8802,Kilchberg,,,,,,
18049_WOHNORT_1,18049,Hollenstein_Claudia_1967__,,Uerikon (Stäfa),6,5,2019,,,
18050_WOHNORT_1,18050,Forrer_Thomas_1972_01_01,8703,Erlenbach,,,,,,
18053_WOHNORT_1,18053,Erdin_Andreas_1953_02_01,8620,Wetzikon,,,,5,5,2019
18055_WOHNORT_1,18055,Wicki_Monika_1967_12_29,8050 ,Zürich,,,,5,5,2019
18056_WOHNORT_1,18056,Honegger_Walter_1962__,,Wald (ZH),6,5,2019,,,
18058_WOHNORT_1,18058,Weber_Stephan_1966__,,Wetzikon (ZH),6,5,2019,,,
18059_WOHNORT_1,18059,Gisler_Andrea_1967__,,Ottikon (Gossau),6,5,2019,,,
18062_WOHNORT_1,18062,Wettstein-Studer_Sabine_1968_06_06,8606,Nänikon,,,,5,5,2019
18065_WOHNORT_1,18065,Fehr_Raffaela_1985__,,Volketswil,6,5,2019,,,
18066_WOHNORT_1,18066,Huber_Stefanie_Elisabeth_1982__,,Dübendorf,6,5,2019,,,
18070_WOHNORT_1,18070,Fürst_Reinhard_1951_01_05,8307,Ottikon,,,,5,5,2019
18076_WOHNORT_1,18076,Dietschi_Urs_1954__,,Tagelswangen (Illnau-Effretikon),6,5,2019,,,
18077_WOHNORT_1,18077,Keller_Rolando_1961_01_24,8404 ,Winterthur,,,,5,5,2019
18078_WOHNORT_1,18078,Langhard_Walter_1954_03_31,8404,Winterthur,,,,5,5,2019
18085_WOHNORT_1,18085,Egli-Zimmermann_Karin_1960_01_02,8353 ,Elgg,,,,,,
18086_WOHNORT_1,18086,Uhlmann_Peter_1952_08_16,8474,Dinhard,,,,5,5,2019
18087_WOHNORT_1,18087,Hübscher_Martin_1969_03_15,8543,Bertschikon,,,,,,
18092_WOHNORT_1,18092,Meier_Florian_1987__,,Winterthur,6,5,2019,,,
18093_WOHNORT_1,18093,Weidmann_Tobias_1963__,,Hettlingen,6,5,2019,,,
18096_WOHNORT_1,18096,Ziegler_Christoph_1964_11_28,8353,Elgg,,,,,,
18097_WOHNORT_1,18097,Huber_Martin_1978__,,Aesch (Neftenbach),6,5,2019,,,
18098_WOHNORT_1,18098,Hans_Urs_1952__,,Turbenthal,6,5,2019,,,
18099_WOHNORT_1,18099,Schaaf_Markus_1966_10_27,8487,Rämismühle,,,,,,
18101_WOHNORT_1,18101,Mayer_Paul_1964__,,Marthalen,6,5,2019,,,
18102_WOHNORT_1,18102,Bollinger_Erich_1964_08_28,8197,Rafz,,,,5,5,2019
18105_WOHNORT_1,18105,Galliker_Nadja_1983_01_13,8193,Eglisau,,,,5,5,2019
18106_WOHNORT_1,18106,Grüter_Barbara_1976__,8427 (Rorbas) ,Rorbas,3,7,2017,,,
18108_WOHNORT_1,18108,Moor-Schwarz_Ursula_1955_03_11,8181,Höri,,,,5,5,2019
18113_WOHNORT_1,18113,Roggenmoser_Romaine_1971__,,Bülach,6,5,2019,,,
18114_WOHNORT_1,18114,Rinderknecht_Daniela_1984__,,Wallisellen,6,5,2019,,,
18116_WOHNORT_1,18116,Biber_Michael_1982_02_28,8184,Bachenbülach,,,,,,
18120_WOHNORT_1,18120,Galeuchet_David_John_1971__,8180 (Bülach) ,Bülach,20,8,2018,,,
18122_WOHNORT_1,18122,Lamprecht_Thomas_1966__,8303 (Bassersdorf) ,Bassersdorf,5,3,2018,,,
18127_WOHNORT_1,18127,Koller_Ivo_1980__,8610 (Uster) ,Uster,28,8,2017,28,9,2018
18129_WOHNORT_1,18129,Senn_Yves_1975_12_13,8400,Winterthur,,,,,,
18136_WOHNORT_1,18136,Kunz_Hans_Heinrich_1793_03_01,,Uster,18,6,1828,27,11,1830
18137_WOHNORT_1,18137,Kunz_Hans_Heinrich_1766_06_03,,Oetwil am See,18,12,1812,11,12,1815
18138_WOHNORT_1,18138,Frauenlob_Heinrich_1786_12_17,,Oetwil am See,9,4,1832,9,9,1839
18141_WOHNORT_1,18141,Meyer_Johann_Heinrich_1804_08_18,,Küsnacht (ZH),20,3,1838,9,9,1839
18146_WOHNORT_1,18146,Hauser_Heinrich_1778__,,Wädenswil,18,12,1830,15,2,1838
18146_WOHNORT_2,18146,Hauser_Heinrich_1778__,,Wädenswil,1,10,1839,21,5,1846
18148_WOHNORT_2,18148,Boos-Jegher_Eduard_1855_05_05,,Bad Weibach (D),5,5,1855,5,5,1855
18148_WOHNORT_1,18148,Boos-Jegher_Eduard_1855_05_05,,Zürich,9,1,1911,28,5,1914
18149_WOHNORT_1,18149,Fischer_Robert_1872__,8003 (Zürich) ,Zürich,19,5,1919,18,5,1920
18149_WOHNORT_2,18149,Fischer_Robert_1872__,,Zürich,1,1,1926,1,1,1926
18150_WOHNORT_2,18150,Hadorn_Johann_1880__,,Zürich,1,1,1926,1,1,1926
18150_WOHNORT_1,18150,Hadorn_Johann_1880__,8008 (Zürich) ,Zürich,16,11,1925,16,5,1926
18151_WOHNORT_2,18151,Huber_Gottlieb_1870__,,Kilchberg (ZH),1,1,1926,1,1,1926
18151_WOHNORT_1,18151,Huber_Gottlieb_1870__,8003 (Zürich) ,Zürich,2,6,1919,18,5,1920
18152_WOHNORT_1,18152,Schulthess_Oskar_1882__,8005 (Zürich) ,Zürich,23,3,1925,16,5,1926
18153_WOHNORT_1,18153,Schwörer_Karl_1872__,8001 (Zürich) ,Zürich,8,5,1922,13,5,1923
18162_WOHNORT_2,18162,Landolt_Johannes_1832_11_02,,Enge,23,5,1887,31,12,1892
18162_WOHNORT_3,18162,Landolt_Johannes_1832_11_02,,Zürich-Enge,1,1,1893,3,5,1896
18162_WOHNORT_1,18162,Landolt_Johannes_1832_11_02,,Enge,19,2,1883,8,6,1884
18163_WOHNORT_1,18163,Landolt_Matthias_1763_07_27,,Enge,23,4,1803,11,6,1814
18164_WOHNORT_1,18164,Streuli_Jakob_1810_01_18,,Enge,18,5,1842,13,6,1869
18167_WOHNORT_1,18167,Huber_Johannes_1756_01_10,,Aussersihl,23,4,1803,6,4,1809
18168_WOHNORT_1,18168,Kofel_Jakob_1817_03_15,,Aussersihl,14,6,1869,19,12,1871
18169_WOHNORT_1,18169,Wunderli_Johann_Rudolf_1810_12_29,,Aussersihl,26,12,1848,18,6,1855
18170_WOHNORT_1,18170,Wyder_Kaspar___,,Aussersihl,14,6,1869,5,9,1869
18178_WOHNORT_1,18178,Winiger_Max_1897__,,Zürich,3,5,1943,26,5,1963
18180_WOHNORT_1,18180,Schmid_Arthur_1889_04_30,,Winterthur,23,7,1917,13,9,1920
18180_WOHNORT_2,18180,Schmid_Arthur_1889_04_30,,Oberentfelden,14,11,1958,14,11,1958
18182_WOHNORT_1,18182,Thomet_Paul_1894__,8004 (Zürich) ,Zürich,9,6,1941,2,5,1943
18189_WOHNORT_3,18189,Kopp_Walter_1879_11_01,,Burgdorf,1,11,1879,1,11,1879
18189_WOHNORT_4,18189,Kopp_Walter_1879_11_01,,Poschiavo,17,9,1949,17,9,1949
18189_WOHNORT_1,18189,Kopp_Walter_1879_11_01,,Zürich,17,5,1926,28,2,1935
18189_WOHNORT_2,18189,Kopp_Walter_1879_11_01,,Zürich,3,4,1939,2,5,1943
18191_WOHNORT_3,18191,Frick_Willy_1893__,,Zürich,30,4,1951,26,5,1963
18191_WOHNORT_2,18191,Frick_Willy_1893__,8004 (Zürich) ,Zürich,24,3,1941,4,5,1947
18191_WOHNORT_1,18191,Frick_Willy_1893__,,Zürich,19,2,1934,28,2,1935
18192_WOHNORT_1,18192,Forster_Georg_1881_07_01,,Zürich,23,7,1917,23,9,1926
18193_WOHNORT_1,18193,Aeschbacher_Viktor_1898_04_06,,Altstetten,13,5,1929,8,5,1932
18193_WOHNORT_2,18193,Aeschbacher_Viktor_1898_04_06,,Zürich,20,1,1947,21,1,1952
18195_WOHNORT_1,18195,Usteri_Johann_Martin_1782_04_28,,Zürich,19,9,1839,17,5,1842
18195_WOHNORT_2,18195,Usteri_Johann_Martin_1782_04_28,,Zürich,12,12,1816,27,11,1830
18196_WOHNORT_1,18196,Usteri_Johann_Martin_1812__,,Zürich,19,9,1839,17,5,1842
18197_WOHNORT_1,18197,Meyer_Johann_Ludwig_1750_05_30,,Zürich,23,4,1803,,,1808
18198_WOHNORT_1,18198,Egli_Emil___,8006 (Zürich) ,Zürich,26,11,1956,26,4,1959
18201_WOHNORT_1,18201,Zingg_Markus_1946__,,Zürich,29,5,1989,5,5,1991
18204_WOHNORT_1,18204,Volkart_Salomon_1816_05_21,,Winterthur,28,3,1848,28,5,1857
18204_WOHNORT_2,18204,Volkart_Salomon_1816_05_21,,Winterthur,14,6,1869,22,12,1873
18204_WOHNORT_3,18204,Volkart_Salomon_1816_05_21,,Niederglatt,21,5,1816,21,5,1816
18205_WOHNORT_1,18205,Volkart_Johannes_1783_08_15,,Niederglatt,18,12,1830,17,5,1842
18206_WOHNORT_2,18206,Gessner_Hans_Jakob_1759_12_16,,Zürich,,,1821,,,1821
18206_WOHNORT_1,18206,Gessner_Hans_Jakob_1759_12_16,,Zürich,23,4,1803,6,9,1823
18213_WOHNORT_2,18213,Künzli_Anton_1771_10_27,,Winterthur,18,5,1842,23,5,1850
18213_WOHNORT_1,18213,Künzli_Anton_1771_10_27,,Winterthur,19,6,1826,29,9,1832
18214_WOHNORT_1,18214,Geilinger_Heinrich_1805__,,Winterthur,18,5,1842,23,5,1850
18217_WOHNORT_2,18217,Steiner_Jakob_1810__,,Winterthur,,,1863,27,12,1867
18217_WOHNORT_1,18217,Steiner_Jakob_1810__,,Pfungen,31,5,1854,,,1862
18221_WOHNORT_1,18221,Schäppi_Jakob_1821__,,Winterthur,14,6,1869,13,6,1875
18222_WOHNORT_2,18222,Weber_Johann_Jakob_1814_10_08,,Hauptwil-Gottshaus,8,10,1814,8,10,1814
18222_WOHNORT_1,18222,Weber_Johann_Jakob_1814_10_08,,Winterthur,5,9,1870,22,5,1881
18223_WOHNORT_1,18223,Jaggi_Jakob_1921__,,Küsnacht (ZH),27,5,1963,27,4,1964
18224_WOHNORT_1,18224,Haupt_Johann_1870__,8172 (Niederglatt) ,Niederglatt,13,5,1929,3,6,1930
18226_WOHNORT_1,18226,Ott_Rudolf___,,Wila,17,6,1872,11,6,1878
18228_WOHNORT_1,18228,Walder_Johann_Jakob___,,Bäretswil,24,5,1850,30,5,1854
18234_WOHNORT_1,18234,Müller_Kurt_1925_03_16,,Meilen,24,5,1971,29,10,1984
18236_WOHNORT_1,18236,Breitinger_David_1763_05_28,,Zürich,23,4,1803,23,11,1830
18239_WOHNORT_1,18239,Borschberg_Hans_1921__,,Zürich,9,5,1955,19,3,1956
18242_WOHNORT_1,18242,Cristini_Bruno_1921_03_11,,Zürich,5,10,1959,25,5,1975
18244_WOHNORT_1,18244,Demuth_Werner_1923__,,Stäfa,28,4,1958,23,5,1971
18246_WOHNORT_1,18246,Dietsch_Emil_1929__,,Zürich,27,5,1963,25,5,1975
18249_WOHNORT_1,18249,Vollenweider_Jakob_1912_12_01,8602 (Wangen-Brüttisellen) ,Wangen-Brüttisellen,1,12,1912,30,12,1980
18250_WOHNORT_1,18250,Diener_Emil_1895_05_10,,Wald (ZH),10,5,1895,10,5,1895
18250_WOHNORT_2,18250,Diener_Emil_1895_05_10,,Uster,,,1926,2,4,1939
18250_WOHNORT_3,18250,Diener_Emil_1895_05_10,,Uster,3,4,1939,8,5,1955
18251_WOHNORT_1,18251,Widmer_Rolf_A._1915__,,Uster,9,5,1955,21,8,1978
18254_WOHNORT_1,18254,Grässli_Ulrich_1923__,,Zürich,8,5,1967,4,7,1977
18256_WOHNORT_1,18256,Zwiker_Bernhard_1925_09_19,,Zürich,7,1,1974,29,4,1979
18258_WOHNORT_1,18258,Styger-Bosshard_Maria_1921_05_03,8055,Zürich,,,,,,
18259_WOHNORT_1,18259,Signer_Franz_1929__,,Zürich,24,5,1971,7,5,1995
18261_WOHNORT_1,18261,Baumann_Hans_Jakob___,,Ottikon (Gossau),23,4,1803,17,3,1807
18262_WOHNORT_1,18262,Baumann_Johannes___,,Ottikon (Illnau),19,9,1839,17,5,1842
18263_WOHNORT_1,18263,Berchtold_Hans_Heinrich___,,Winikon (Uster),20,3,1838,9,9,1839
18264_WOHNORT_1,18264,Bertschinger_Heinrich___,,Ried (Wald ZH),22,5,1846,23,5,1850
18265_WOHNORT_1,18265,Berchtold_Rudolf___,,Oberuster (Uster),19,9,1839,21,5,1846
18266_WOHNORT_1,18266,Bietenholz_Johannes___,,Wetzikon (ZH),19,9,1839,21,5,1846
18269_WOHNORT_1,18269,Bleuler_Jakob_1765__,,Wetzikon (ZH),23,4,1803,27,11,1830
18270_WOHNORT_1,18270,Boller_Kaspar___,,Unterhittnau (Hittnau),19,9,1839,21,5,1846
18271_WOHNORT_1,18271,Bosshardt_Heinrich___,,Schottikon (Elsau),14,6,1869,24,2,1870
18272_WOHNORT_1,18272,Bosshardt_Johannes___,,Irgenhausen (Pfäffikon),22,5,1846,30,5,1854
18273_WOHNORT_1,18273,Bär_Rudolf___,,Rikon (Zell),19,9,1839,16,2,1843
18274_WOHNORT_1,18274,Bühler_Hans_Kaspar___,,Uerikon (Stäfa),18,5,1842,21,5,1846
18275_WOHNORT_1,18275,Bühler_Jakob___,,Kollbrunn (Zell),20,3,1838,9,9,1839
18276_WOHNORT_1,18276,Bürgi_Johannes___,,Adetswil (Bäretswil),20,3,1838,9,9,1839
18277_WOHNORT_1,18277,Denzler_Hans_Heinrich___,,Nänikon (Uster),22,5,1846,30,5,1854
18281_WOHNORT_1,18281,Wyssen_Claudia_1979_01_22,8610,Uster,,,,,,
18285_WOHNORT_1,18285,Etter-Gick_Carola_1980__,,Winterthur,6,5,2019,,,
18286_WOHNORT_1,18286,Oetiker_Gottfried_1841__,,Männedorf,15,5,1893,28,5,1911
18287_WOHNORT_3,18287,Zollinger_Heinrich_1818_03_22,,Kadangan (Java),19,5,1859,19,5,1859
18287_WOHNORT_2,18287,Zollinger_Heinrich_1818_03_22,,Küsnacht (ZH),24,5,1850,30,5,1854
18287_WOHNORT_1,18287,Zollinger_Heinrich_1818_03_22,,Feuerthalen,22,3,1818,22,3,1818
18289_WOHNORT_1,18289,Spinner_Johann_Jakob_1838__,,Aeugst am Albis,27,5,1890,7,5,1899
18290_WOHNORT_1,18290,Spinner_Johann_Jakob_1862__,,Rüschlikon,22,10,1906,18,5,1920
18290_WOHNORT_2,18290,Spinner_Johann_Jakob_1862__,,Rüschlikon,9,4,1934,9,4,1934
18292_WOHNORT_1,18292,Spörri_Heinrich_1815_07_30,,Wald,1,3,1870,30,8,1883
18295_WOHNORT_1,18295,Spyri_Johann_Bernhard_1821__,,Zürich,24,5,1850,19,12,1884
18295_WOHNORT_2,18295,Spyri_Johann_Bernhard_1821__,,Zürich,,,1872,,,1872
18302_WOHNORT_1,18302,Curti_Eugen_1865_02_14,,Winterthur,19,6,1899,19,5,1902
18305_WOHNORT_1,18305,Meyer-Fröhlich_Liselotte_1922_07_09,,Zürich,30,5,1983,3,5,1987
18310_WOHNORT_1,18310,Bräm-Burckhardt_Verena_1932_04_17,8404 (Winterthur) ,Winterthur,14,9,1981,7,11,1983
18313_WOHNORT_1,18313,Kohler-Wernli_Esther_1937_12_15,,Uster,30,5,1983,5,5,1991
18314_WOHNORT_1,18314,Grimm_Salomon_1741__,,Weiningen (ZH),23,4,1803,29,9,1812
18317_WOHNORT_1,18317,Hasler_Elias_1842_06_23,,Zürich,15,5,1893,18,5,1920
18318_WOHNORT_1,18318,Lanz_Fritz_1879__,,Zürich,23,7,1917,11,1,1921
18318_WOHNORT_2,18318,Lanz_Fritz_1879__,,Zürich,9,5,1932,2,5,1943
18318_WOHNORT_3,18318,Lanz_Fritz_1879__,,Zürich,1,1,1926,1,1,1926
18320_WOHNORT_1,18320,Steiner_Max_Alfred_1905__,8001 (Zürich) ,Zürich,24,11,1947,22,8,1949
18323_WOHNORT_1,18323,Heusser_Eduard_1851__,,Zürich 2,23,7,1904,18,5,1920
18325_WOHNORT_1,18325,Rüegg_Emil___,,Wald (ZH),10,12,1928,12,5,1929
18326_WOHNORT_1,18326,Rüegg_Karl_1896__,,Zürich,29,4,1935,2,4,1939
18327_WOHNORT_1,18327,Rüegg-Rinderknecht_Heinrich_1840__,,Fluntern,9,6,1884,7,5,1888
18328_WOHNORT_1,18328,Schmid_Claudio_1971_12_24,,Bülach,20,10,2003,,,
18329_WOHNORT_1,18329,Kestenholz_Matthias_1982_04_26,,Zürich,21,9,2009,27,6,2011
18330_WOHNORT_1,18330,Meili_Jakob___,,Birmensdorf (ZH),24,6,1851,30,5,1854
18332_WOHNORT_1,18332,Tobler_Hans_Jakob_1784__,,Robenhausen (Wetzikon),17,12,1832,15,2,1838
18333_WOHNORT_1,18333,Hotz_Johannes___,,Herschmettlen (Gossau ZH),20,3,1838,9,9,1839
18334_WOHNORT_1,18334,Wismer_Heinrich___,,Birmensdorf (ZH),14,6,1869,16,6,1872
18335_WOHNORT_1,18335,Huber_Johann___,,Birmensdorf (ZH),17,6,1872,22,5,1881
18337_WOHNORT_1,18337,Meisterhans_Konrad___,,Grossandelfingen (Andelfingen),14,6,1869,16,6,1872
18338_WOHNORT_1,18338,Grimm_Johannes_1814__,,Weiningen (ZH),19,9,1839,17,5,1842
18339_WOHNORT_1,18339,Tobler_Rudolf___,,Adetswil (Bäretswil),19,9,1839,16,2,1841
18340_WOHNORT_1,18340,Meier_Leonhard___,,Adetswil (Bäretswil),31,5,1858,13,6,1869
18343_WOHNORT_1,18343,Pfenninger_Heinrich_1781__,,Wald (ZH),29,6,1835,7,10,1836
18344_WOHNORT_1,18344,Frei_Johannes___,,Regensdorf,20,3,1838,23,5,1850
18345_WOHNORT_1,18345,Schärer_Hans_Jakob_1842_12_17,,Hombrechtikon,17,6,1872,11,6,1878
18346_WOHNORT_1,18346,Greulich_Herman_1842_04_09,,Breslau,9,4,1842,9,4,1842
18346_WOHNORT_2,18346,Greulich_Herman_1842_04_09,,Zürich,13,5,1901,8,11,1925
18346_WOHNORT_4,18346,Greulich_Herman_1842_04_09,,Zürich,1,1,1893,3,5,1896
18346_WOHNORT_3,18346,Greulich_Herman_1842_04_09,,Hirslanden,27,5,1890,31,12,1892
18347_WOHNORT_1,18347,Kunz_Edwin_1839__,,Stäfa,17,6,1872,28,5,1905
18350_WOHNORT_1,18350,Gschwind_Benedikt_1962_10_20,8037,Zürich,8,5,1995,5,5,2019
18355_WOHNORT_1,18355,Ackermann_Pia_1988_02_11,8047 ,Zürich,18,5,2015,,,
18357_WOHNORT_1,18357,Agosti_Monn_Theres_1961_05_13,8488,Turbenthal,19,8,2013,,,
18360_WOHNORT_1,18360,Alder_Ronald_1969__,8913,Ottenbach,21,8,2017,,,
18361_WOHNORT_1,18361,Egli_Heinrich___,,Laupen (Wald ZH),20,3,1838,9,9,1839
18362_WOHNORT_1,18362,Frei_Johann_Georg___,,Weiningen (ZH),24,5,1850,18,4,1853
18363_WOHNORT_1,18363,Furrer_Hans_Jakob___,,Turbenthal,4,4,1843,21,5,1846
18364_WOHNORT_1,18364,Götti_Rudolf___,,Edikon (Dürnten),19,9,1839,25,2,1840
18366_WOHNORT_1,18366,Gross_Johannes___,,Schottikon (Elsau),19,9,1839,17,5,1842
18368_WOHNORT_1,18368,Heusser_Jakob___,,Wald (ZH),28,8,1849,30,5,1854
18369_WOHNORT_1,18369,Hofmann_Konrad___,,Schottikon (Elsau),19,9,1839,17,5,1842
18370_WOHNORT_1,18370,Honegger_Eduard___,,Wald (ZH),31,5,1854,13,6,1869
18371_WOHNORT_1,18371,Honegger_Kaspar___,,Rüti (ZH),20,3,1838,9,9,1839
18372_WOHNORT_1,18372,Honegger_Hans_Jakob___,,Wald (ZH),19,9,1839,21,5,1846
18373_WOHNORT_1,18373,Honegger_Johannes___,,Wald (ZH),22,5,1846,13,6,1869
18374_WOHNORT_1,18374,Jäggli_Jakob___,,Seen,22,4,1846,30,5,1858
18375_WOHNORT_1,18375,Jucker_Heinrich___,,Kempten (Wetzikon),19,9,1839,21,5,1846
18377_WOHNORT_1,18377,Trüb_Heinrich___,,Maur,19,9,1839,,,1850
18377_WOHNORT_2,18377,Trüb_Heinrich___,,Fällanden,,,1850,30,6,1854
18378_WOHNORT_1,18378,Senn_Jakob___,,Fischenthal,19,9,1839,10,10,1842
18379_WOHNORT_1,18379,Kägi_Heinrich___,,Bauma,16,12,1844,23,5,1850
18381_WOHNORT_1,18381,Keller_Heinrich___,,Gutenswil (Volketswil),31,5,1858,25,5,1862
18382_WOHNORT_1,18382,Keller_Jakob___,,Tagelswangen (Lindau),22,6,1840,17,5,1842
18383_WOHNORT_1,18383,Keller_Konrad___,,Zimikon (Volketswil),20,3,1838,21,5,1846
18384_WOHNORT_1,18384,Kindlimann_Hans_Rudolf_1770__,,Wald (ZH),13,5,1870,27,11,1830
18385_WOHNORT_1,18385,Kübler_Heinrich___,,Wiesendangen,20,3,1838,9,9,1839
18385_WOHNORT_2,18385,Kübler_Heinrich___,,Wiesendangen,18,5,1842,18,6,1844
