ID_PARTEI_NEW,ID_EINSITZ_NEW,ID_PERSON_NEW,ID_PERSON,PARTEIBEZEICHNUNG,FRAKTION,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
19010_EINSITZ_1_PARTEI_1,19010_EINSITZ_1,19010,Knüsli_Hans_Ludwig_Friedrich_1841_03_08,,,,,,,,
19010_EINSITZ_2_PARTEI_1,19010_EINSITZ_2,19010,Knüsli_Hans_Ludwig_Friedrich_1841_03_08,,,,,,,,
19011_EINSITZ_1_PARTEI_1,19011_EINSITZ_1,19011,Knus_Heinrich_1832_03_05,,,,,,,,
19011_EINSITZ_2_PARTEI_1,19011_EINSITZ_2,19011,Knus_Heinrich_1832_03_05,,,,,,,,
19012_EINSITZ_1_PARTEI_1,19012_EINSITZ_1,19012,Rieter_Heinrich_1814_05_19,,,,,,,,
19012_EINSITZ_2_PARTEI_1,19012_EINSITZ_2,19012,Rieter_Heinrich_1814_05_19,,,,,,,,
19012_EINSITZ_3_PARTEI_1,19012_EINSITZ_3,19012,Rieter_Heinrich_1814_05_19,,,,,,,,
19013_EINSITZ_1_PARTEI_1,19013_EINSITZ_1,19013,Steffen_Konrad_1810__,,,,,,,,
19020_EINSITZ_1_PARTEI_1,19020_EINSITZ_1,19020,Widmer_Céline_1978_05_26,SP,,7,5,2012,1,12,2019
19021_EINSITZ_1_PARTEI_1,19021_EINSITZ_1,19021,Yuste_Nicola_1988__,SP,SP,2,12,2019,,,
19022_EINSITZ_1_PARTEI_1,19022_EINSITZ_1,19022,Mäder_Gabriel_1973_08_14,GLP,GLP,25,11,2019,,,
19023_EINSITZ_1_PARTEI_1,19023_EINSITZ_1,19023,Näf-Doffey_Melissa_1989__,GLP,GLP,25,11,2019,,,
19024_EINSITZ_1_PARTEI_1,19024_EINSITZ_1,19024,Aeschbacher_Nathalie_1986__,GLP,GLP,25,11,2019,,,
19025_EINSITZ_1_PARTEI_1,19025_EINSITZ_1,19025,Joss_Karin_1958__,GLP,GLP,2,12,2019,,,
19028_EINSITZ_1_PARTEI_1,19028_EINSITZ_1,19028,Biedermann_Johann_Jakob_1749__,,,,,,,,
19029_EINSITZ_1_PARTEI_1,19029_EINSITZ_1,19029,Landis_Johannes_1823__,,,,,,,,
19030_EINSITZ_1_PARTEI_1,19030_EINSITZ_1,19030,Schweizer_Robert_Eduard_1813__,,,,,,,,
19032_EINSITZ_3_PARTEI_1,19032_EINSITZ_3,19032,Wild_Johannes_1814_03_13,,,,,,,,
19032_EINSITZ_1_PARTEI_1,19032_EINSITZ_1,19032,Wild_Johannes_1814_03_13,,,,,,,,
19032_EINSITZ_2_PARTEI_1,19032_EINSITZ_2,19032,Wild_Johannes_1814_03_13,,,,,,,,
19035_EINSITZ_1_PARTEI_1,19035_EINSITZ_1,19035,Spörri_Walter___,EVP,,15,1,1979,28,4,1979
19039_EINSITZ_1_PARTEI_1,19039_EINSITZ_1,19039,Zweifel_Heinrich_1810__,,,,,,,,
19040_EINSITZ_2_PARTEI_1,19040_EINSITZ_2,19040,Kleiner_Johannes_1814_11_20,,,,,,,,
19040_EINSITZ_3_PARTEI_1,19040_EINSITZ_3,19040,Kleiner_Johannes_1814_11_20,,,,,,,,
19040_EINSITZ_1_PARTEI_1,19040_EINSITZ_1,19040,Kleiner_Johannes_1814_11_20,,,,,,,,
19042_EINSITZ_1_PARTEI_1,19042_EINSITZ_1,19042,Kölliker-Staub_Joseph_1799_10_17,,,,,,,,
19046_EINSITZ_1_PARTEI_1,19046_EINSITZ_1,19046,Keller_Jakob_1764_02_12,,,,,,,,
19047_EINSITZ_1_PARTEI_1,19047_EINSITZ_1,19047,Keller_Johann_Kaspar_1826_04_30,,,,,,,,
19048_EINSITZ_1_PARTEI_1,19048_EINSITZ_1,19048,Ernst_Hans_Jakob_1757_11_13,,,,,,,,
19049_EINSITZ_1_PARTEI_1,19049_EINSITZ_1,19049,Messikommer_Robert_1909_01_17,S,,3,5,1943,29,4,1951
19049_EINSITZ_2_PARTEI_1,19049_EINSITZ_2,19049,Messikommer_Robert_1909_01_17,S,,22,3,1954,26,5,1963
19050_EINSITZ_1_PARTEI_1,19050_EINSITZ_1,19050,Ernst_Albert___,Sozialdemokratische Liste,,7,10,1918,18,5,1920
19054_EINSITZ_2_PARTEI_1,19054_EINSITZ_2,19054,Wolff_Philipp_Heinrich_1822_06_15,,,,,,,,
19054_EINSITZ_3_PARTEI_1,19054_EINSITZ_3,19054,Wolff_Philipp_Heinrich_1822_06_15,,,,,,,,
19054_EINSITZ_1_PARTEI_1,19054_EINSITZ_1,19054,Wolff_Philipp_Heinrich_1822_06_15,,,,,,,,
19055_EINSITZ_1_PARTEI_1,19055_EINSITZ_1,19055,Staub_Emil_1870_10_23,Evangelische Liste,,19,5,1920,13,5,1923
19055_EINSITZ_1_PARTEI_2,19055_EINSITZ_1,19055,Staub_Emil_1870_10_23,Evangelische Volkspartei-Liste,,14,5,1923,16,5,1926
19055_EINSITZ_1_PARTEI_3,19055_EINSITZ_1,19055,Staub_Emil_1870_10_23,Evangelische Liste,,17,5,1926,12,5,1929
19055_EINSITZ_1_PARTEI_4,19055_EINSITZ_1,19055,Staub_Emil_1870_10_23,E,,13,5,1929,24,8,1933
19056_EINSITZ_1_PARTEI_1,19056_EINSITZ_1,19056,Schneebeli_Johann_Heinrich_1809_10_17,,,,,,,,
19057_EINSITZ_1_PARTEI_1,19057_EINSITZ_1,19057,Hug_Johann_Jakob_1788_04_06,,,,,,,,
19058_EINSITZ_1_PARTEI_1,19058_EINSITZ_1,19058,Strohecker_Jakob_Adrian_1841_06_10,,,,,,,,
19058_EINSITZ_2_PARTEI_1,19058_EINSITZ_2,19058,Strohecker_Jakob_Adrian_1841_06_10,,,,,,,,
19059_EINSITZ_1_PARTEI_1,19059_EINSITZ_1,19059,Epprecht_Johann_Jakob_1819_12_16,,,,,,,,
19060_EINSITZ_1_PARTEI_1,19060_EINSITZ_1,19060,Epprecht_Adolf_1849_02_13,,,,,,,,
19062_EINSITZ_1_PARTEI_1,19062_EINSITZ_1,19062,Bachmann_Heinrich_1823_06_20,,,,,,,,
19065_EINSITZ_1_PARTEI_1,19065_EINSITZ_1,19065,Walder_Hermann_1845_12_22,,,,,,,,
19067_EINSITZ_1_PARTEI_1,19067_EINSITZ_1,19067,Baltensperger_Leonhard_1814_03_30,,,,,,,,
19069_EINSITZ_1_PARTEI_1,19069_EINSITZ_1,19069,Wolf_Gottfried_1893_08_20,S,,22,9,1947,6,7,1953
19074_EINSITZ_1_PARTEI_1,19074_EINSITZ_1,19074,Bader_Fritz_1883_09_05,Sozialdemokratische Liste,,14,5,1923,12,5,1929
19074_EINSITZ_1_PARTEI_2,19074_EINSITZ_1,19074,Bader_Fritz_1883_09_05,S,,13,5,1929,28,4,1935
19074_EINSITZ_2_PARTEI_1,19074_EINSITZ_2,19074,Bader_Fritz_1883_09_05,S,,29,4,1935,2,5,1943
19075_EINSITZ_1_PARTEI_1,19075_EINSITZ_1,19075,Richner_Edmund_1900_09_07,F,,5,5,1947,23,5,1971
19079_EINSITZ_1_PARTEI_1,19079_EINSITZ_1,19079,Zinggeler_Samuel_1821_12_26,,,,,,,,
19080_EINSITZ_1_PARTEI_1,19080_EINSITZ_1,19080,Angst_David_1859__,,,,,,,,
19080_EINSITZ_2_PARTEI_1,19080_EINSITZ_2,19080,Angst_David_1859__,,,,,,,,
19082_EINSITZ_1_PARTEI_1,19082_EINSITZ_1,19082,Bänninger_Hans_Konrad_1809__,,,,,,,,
19082_EINSITZ_2_PARTEI_1,19082_EINSITZ_2,19082,Bänninger_Hans_Konrad_1809__,,,,,,,,
19083_EINSITZ_1_PARTEI_1,19083_EINSITZ_1,19083,Baur_Emil_1855__,,,,,,,,
19083_EINSITZ_2_PARTEI_1,19083_EINSITZ_2,19083,Baur_Emil_1855__,,,,,,,,
19085_EINSITZ_1_PARTEI_1,19085_EINSITZ_1,19085,Hertenstein_Hans_Heinrich_1787__,,,,,,,,
19085_EINSITZ_2_PARTEI_1,19085_EINSITZ_2,19085,Hertenstein_Hans_Heinrich_1787__,,,,,,,,
19085_EINSITZ_3_PARTEI_1,19085_EINSITZ_3,19085,Hertenstein_Hans_Heinrich_1787__,,,,,,,,
19085_EINSITZ_4_PARTEI_1,19085_EINSITZ_4,19085,Hertenstein_Hans_Heinrich_1787__,,,,,,,,
19086_EINSITZ_1_PARTEI_1,19086_EINSITZ_1,19086,Klinger_Johann_Heinrich_1852__,,,,,,,,
19088_EINSITZ_1_PARTEI_1,19088_EINSITZ_1,19088,Amacker_Rudolf_1911_01_18,Ch,,27,5,1963,23,5,1971
19090_EINSITZ_1_PARTEI_1,19090_EINSITZ_1,19090,Bickel_Erich_1895_03_05,L,,30,4,1951,21,5,1951
19091_EINSITZ_1_PARTEI_1,19091_EINSITZ_1,19091,Blanke_Fritz_1900_04_22,E,,9,5,1955,26,4,1959
19093_EINSITZ_1_PARTEI_1,19093_EINSITZ_1,19093,Hotz_Johann_Heinrich_1822_07_08,,,,,,,,
19093_EINSITZ_2_PARTEI_1,19093_EINSITZ_2,19093,Hotz_Johann_Heinrich_1822_07_08,,,,,,,,
19094_EINSITZ_1_PARTEI_1,19094_EINSITZ_1,19094,Bergmaier_Guido_1943_09_19,SVP,,4,11,2002,,,
19095_EINSITZ_1_PARTEI_1,19095_EINSITZ_1,19095,Bieber_Walter_1922_04_09,S,,27,5,1963,10,7,1972
19096_EINSITZ_1_PARTEI_1,19096_EINSITZ_1,19096,Dörfliger_Walter_1896_06_10,S,,27,4,1931,28,4,1935
19097_EINSITZ_1_PARTEI_1,19097_EINSITZ_1,19097,Duft_Peter_1941__,CVP,,26,5,1975,3,5,1987
19099_EINSITZ_1_PARTEI_1,19099_EINSITZ_1,19099,Briner_Lukas_1947__,FDP,,6,5,1991,21,11,2005
19100_EINSITZ_1_PARTEI_1,19100_EINSITZ_1,19100,Seliner_Emil___,parteilos,,19,6,1950,29,4,1951
19102_EINSITZ_1_PARTEI_1,19102_EINSITZ_1,19102,Glattfelder_Hans_1910__,L,,30,4,1951,8,5,1955
19104_EINSITZ_2_PARTEI_1,19104_EINSITZ_2,19104,Greiner_Karl_1891_01_26,Ch,,29,4,1935,27,7,1935
19104_EINSITZ_1_PARTEI_1,19104_EINSITZ_1,19104,Greiner_Karl_1891_01_26,Ch,,9,5,1932,28,4,1935
19105_EINSITZ_1_PARTEI_1,19105_EINSITZ_1,19105,Obrist-Kienast_Johann___,,,,,,,,
19106_EINSITZ_1_PARTEI_1,19106_EINSITZ_1,19106,Kunz_Heinrich_1807__,,,,,,,,
19107_EINSITZ_1_PARTEI_1,19107_EINSITZ_1,19107,Giovannini_Cesare_1903__,Ch,,2,10,1961,26,5,1963
19110_EINSITZ_1_PARTEI_1,19110_EINSITZ_1,19110,Gachnang_Ludwig___,,,,,,,,
19110_EINSITZ_2_PARTEI_1,19110_EINSITZ_2,19110,Gachnang_Ludwig___,,,,,,,,
19112_EINSITZ_1_PARTEI_1,19112_EINSITZ_1,19112,Maag_Leopold___,,,,,,,,
19115_EINSITZ_1_PARTEI_1,19115_EINSITZ_1,19115,Egg_Johann_Rudolf_1768_08_15,,,,,,,,
19117_EINSITZ_1_PARTEI_1,19117_EINSITZ_1,19117,Meister_Ulrich_1801_08_26,,,,,,,,
19118_EINSITZ_2_PARTEI_1,19118_EINSITZ_2,19118,Meister_Ulrich_1838_01_14,,,,,,,,
19118_EINSITZ_1_PARTEI_1,19118_EINSITZ_1,19118,Meister_Ulrich_1838_01_14,,,,,,,,
19119_EINSITZ_1_PARTEI_1,19119_EINSITZ_1,19119,Eckinger_Heinrich_1818__,,,,,,,,
19122_EINSITZ_1_PARTEI_1,19122_EINSITZ_1,19122,Faust_Jakob_1863__,Sozialdemokratische Liste,,12,5,1919,13,5,1923
19124_EINSITZ_1_PARTEI_1,19124_EINSITZ_1,19124,Moor_Johann_Jakob_1848__,,,,,,,,
19125_EINSITZ_1_PARTEI_1,19125_EINSITZ_1,19125,Ott_Jakob___,,,,,,,,
19127_EINSITZ_1_PARTEI_1,19127_EINSITZ_1,19127,Vogt_Gustav_1829_07_14,,,,,,,,
19130_EINSITZ_1_PARTEI_1,19130_EINSITZ_1,19130,Honegger_Johannes_1811_02_17,,,,,,,,
19131_EINSITZ_1_PARTEI_1,19131_EINSITZ_1,19131,Schär_Eduard_1842_12_07,,,,,,,,
19132_EINSITZ_2_PARTEI_1,19132_EINSITZ_2,19132,Studer_Kaspar_Emil_1844_12_04,,,,,,,,
19132_EINSITZ_1_PARTEI_1,19132_EINSITZ_1,19132,Studer_Kaspar_Emil_1844_12_04,,,,,,,,
19134_EINSITZ_1_PARTEI_1,19134_EINSITZ_1,19134,Büchi_Ulrich_1832__,,,,,,,,
19135_EINSITZ_1_PARTEI_1,19135_EINSITZ_1,19135,Hotz_Rudolf___,,,,,,,,
19137_EINSITZ_1_PARTEI_1,19137_EINSITZ_1,19137,Dübendorfer_Karl_1921_11_,SVP,,18,9,1978,3,11,1986
19139_EINSITZ_1_PARTEI_1,19139_EINSITZ_1,19139,Hinn_Johannes_1793__,,,,,,,,
19144_EINSITZ_1_PARTEI_1,19144_EINSITZ_1,19144,Gessner-Bührer_Selma_R._1913__,SP,,26,5,1975,29,4,1979
19145_EINSITZ_2_PARTEI_1,19145_EINSITZ_2,19145,Jenny-Ryffel_Fridolin_1833__,,,,,,,,
19145_EINSITZ_1_PARTEI_1,19145_EINSITZ_1,19145,Jenny-Ryffel_Fridolin_1833__,,,,,,,,
19146_EINSITZ_1_PARTEI_1,19146_EINSITZ_1,19146,Jenny-Ryffel_Peter_1823__,,,,,,,,
19148_EINSITZ_2_PARTEI_1,19148_EINSITZ_2,19148,Hegner_Salomon_1789_11_22,,,,,,,,
19148_EINSITZ_1_PARTEI_1,19148_EINSITZ_1,19148,Hegner_Salomon_1789_11_22,,,,,,,,
19150_EINSITZ_1_PARTEI_1,19150_EINSITZ_1,19150,Ryffel_Heinrich_1831_03_01,,,,,,,,
19151_EINSITZ_1_PARTEI_1,19151_EINSITZ_1,19151,Ryffel_Benjamin_1803_03_22,,,,,,,,
19153_EINSITZ_1_PARTEI_1,19153_EINSITZ_1,19153,Pruppacher_Hans_1900_06_28,L,,3,5,1943,4,5,1947
19155_EINSITZ_2_PARTEI_1,19155_EINSITZ_2,19155,Ryffel_Heinrich_Albert_1833_03_04,,,,,,,,
19155_EINSITZ_1_PARTEI_1,19155_EINSITZ_1,19155,Ryffel_Heinrich_Albert_1833_03_04,,,,,,,,
19156_EINSITZ_1_PARTEI_1,19156_EINSITZ_1,19156,Schmid_Ernst_1908_09_06,E,,1,10,1956,26,5,1963
19157_EINSITZ_1_PARTEI_1,19157_EINSITZ_1,19157,Sieber_Albert_1836__,,,,,,,,
19158_EINSITZ_1_PARTEI_1,19158_EINSITZ_1,19158,Rübel_Eduard_1876_07_18,Freisinnige Liste,,11,1,1926,16,5,1926
19159_EINSITZ_1_PARTEI_1,19159_EINSITZ_1,19159,Wyss_Jakob___,,,,,,,,
19161_EINSITZ_1_PARTEI_1,19161_EINSITZ_1,19161,Egli_Walter_1902_09_13,D,,3,11,1941,26,4,1959
19165_EINSITZ_1_PARTEI_1,19165_EINSITZ_1,19165,Ernst_Johann_Rudolf_1865_09_06,,,,,,,,
19166_EINSITZ_1_PARTEI_1,19166_EINSITZ_1,19166,Hofmann_Johann_1876_09_11,,,,,,,,
19166_EINSITZ_2_PARTEI_1,19166_EINSITZ_2,19166,Hofmann_Johann_1876_09_11,,,,,,,,
19167_EINSITZ_1_PARTEI_1,19167_EINSITZ_1,19167,Huber_Ernst_1878__,Sozialdemokratische Liste,,23,7,1917,18,5,1920
19169_EINSITZ_1_PARTEI_1,19169_EINSITZ_1,19169,Hungerbühler_Otto_1886_09_10,F,,9,5,1932,28,4,1935
19172_EINSITZ_1_PARTEI_1,19172_EINSITZ_1,19172,Häberlin_Heinrich_Hermann_1862_11_03,Freisinnige Liste,,23,7,1917,12,5,1929
19172_EINSITZ_1_PARTEI_2,19172_EINSITZ_1,19172,Häberlin_Heinrich_Hermann_1862_11_03,F,,13,5,1929,28,4,1935
19173_EINSITZ_1_PARTEI_1,19173_EINSITZ_1,19173,Fryberg_Josef___,Ch,,5,3,1934,28,4,1935
19174_EINSITZ_2_PARTEI_1,19174_EINSITZ_2,19174,Hotz_Henri_1862_07_16,,,,,,,,
19174_EINSITZ_1_PARTEI_1,19174_EINSITZ_1,19174,Hotz_Henri_1862_07_16,,,,,,,,
19177_EINSITZ_1_PARTEI_1,19177_EINSITZ_1,19177,Nauer_Wilhelm_1874_09_30,Freisinnige Liste,,19,5,1920,12,5,1929
19177_EINSITZ_1_PARTEI_2,19177_EINSITZ_1,19177,Nauer_Wilhelm_1874_09_30,F,,13,5,1929,8,5,1932
19178_EINSITZ_1_PARTEI_1,19178_EINSITZ_1,19178,Pfenninger_Rudolf_1845_04_25,,,,,,,,
19178_EINSITZ_2_PARTEI_1,19178_EINSITZ_2,19178,Pfenninger_Rudolf_1845_04_25,,,,,,,,
19179_EINSITZ_2_PARTEI_1,19179_EINSITZ_2,19179,Nauer_Wilhelm_1847_06_17,,,,,,,,
19179_EINSITZ_3_PARTEI_1,19179_EINSITZ_3,19179,Nauer_Wilhelm_1847_06_17,,,,,,,,
19179_EINSITZ_4_PARTEI_1,19179_EINSITZ_4,19179,Nauer_Wilhelm_1847_06_17,Freisinnig-demokratische Liste,,23,7,1917,18,5,1920
19179_EINSITZ_1_PARTEI_1,19179_EINSITZ_1,19179,Nauer_Wilhelm_1847_06_17,,,,,,,,
19180_EINSITZ_1_PARTEI_1,19180_EINSITZ_1,19180,Suter_Johannes_1844_12_16,,,,,,,,
19181_EINSITZ_1_PARTEI_1,19181_EINSITZ_1,19181,Wolfensberger_Edwin_1882_03_11,Demokratische Liste,,14,5,1923,12,5,1929
19181_EINSITZ_2_PARTEI_1,19181_EINSITZ_2,19181,Wolfensberger_Edwin_1882_03_11,D,,29,4,1935,8,10,1935
19181_EINSITZ_1_PARTEI_2,19181_EINSITZ_1,19181,Wolfensberger_Edwin_1882_03_11,D,,13,5,1929,28,4,1935
19183_EINSITZ_1_PARTEI_1,19183_EINSITZ_1,19183,Duttweiler_Hans_1902_08_19,F,,29,4,1935,7,5,1967
19186_EINSITZ_1_PARTEI_1,19186_EINSITZ_1,19186,Schneider_Alois_1892_04_30,Christlichsoziale Liste,,14,5,1923,4,10,1927
19187_EINSITZ_1_PARTEI_1,19187_EINSITZ_1,19187,Anthon_Robert_1918__,Ch,,12,4,1954,8,5,1955
19189_EINSITZ_1_PARTEI_1,19189_EINSITZ_1,19189,Poltéra_Johann_1878__,Christlichsoziale Liste,,23,7,1917,12,5,1929
19189_EINSITZ_1_PARTEI_2,19189_EINSITZ_1,19189,Poltéra_Johann_1878__,Ch,,13,5,1929,6,11,1933
19190_EINSITZ_1_PARTEI_1,19190_EINSITZ_1,19190,Melliger_Caspar_1868_12_27,Christlichsoziale Liste,,23,7,1917,31,3,1924
19191_EINSITZ_1_PARTEI_1,19191_EINSITZ_1,19191,Bugmann_Josef_1874__,Christlichsoziale Liste,,23,7,1917,18,5,1920
19191_EINSITZ_1_PARTEI_2,19191_EINSITZ_1,19191,Bugmann_Josef_1874__,Christlich-soziale und evangelische Liste,,19,5,1920,13,5,1923
19191_EINSITZ_1_PARTEI_3,19191_EINSITZ_1,19191,Bugmann_Josef_1874__,Christlichsoziale Liste,,14,5,1923,16,5,1926
19193_EINSITZ_1_PARTEI_2,19193_EINSITZ_1,19193,Widmer_Bernhard_1876_08_20,Ch,,13,5,1929,28,4,1935
19193_EINSITZ_1_PARTEI_1,19193_EINSITZ_1,19193,Widmer_Bernhard_1876_08_20,Christlichsoziale Liste,,23,7,1917,12,5,1929
19193_EINSITZ_2_PARTEI_1,19193_EINSITZ_2,19193,Widmer_Bernhard_1876_08_20,Ch,,29,4,1935,2,4,1939
19194_EINSITZ_1_PARTEI_1,19194_EINSITZ_1,19194,Kessler_Karl_1876__,Christlichsoziale Liste,,23,7,1917,18,5,1920
19195_EINSITZ_1_PARTEI_1,19195_EINSITZ_1,19195,Bruggmann_Johann_1876_04_06,Christlichsoziale Liste,,17,5,1926,12,5,1929
19195_EINSITZ_1_PARTEI_2,19195_EINSITZ_1,19195,Bruggmann_Johann_1876_04_06,Ch,,13,5,1929,28,4,1935
19196_EINSITZ_1_PARTEI_1,19196_EINSITZ_1,19196,Gassmann_Franz_1870__,Christlichsoziale Liste,,23,7,1917,13,5,1923
19197_EINSITZ_1_PARTEI_1,19197_EINSITZ_1,19197,Götschmann_Valentin_1889_02_14,Ch,,9,5,1932,28,4,1935
19199_EINSITZ_1_PARTEI_1,19199_EINSITZ_1,19199,Büsser_Jakob_1878_06_26,Ch,,29,4,1935,15,7,1946
19202_EINSITZ_2_PARTEI_1,19202_EINSITZ_2,19202,Meili_Friedrich___,,,,,,,,
19202_EINSITZ_1_PARTEI_1,19202_EINSITZ_1,19202,Meili_Friedrich___,,,,,,,,
19206_EINSITZ_2_PARTEI_1,19206_EINSITZ_2,19206,Schaufelberger_Hans_Jakob_1780__,,,,,,,,
19206_EINSITZ_1_PARTEI_1,19206_EINSITZ_1,19206,Schaufelberger_Hans_Jakob_1780__,,,,,,,,
19208_EINSITZ_1_PARTEI_1,19208_EINSITZ_1,19208,Köng_Adolf_1882_02_26,Bauernliste,,14,5,1923,12,5,1929
19208_EINSITZ_1_PARTEI_2,19208_EINSITZ_1,19208,Köng_Adolf_1882_02_26,B,,13,5,1929,28,4,1935
19216_EINSITZ_2_PARTEI_1,19216_EINSITZ_2,19216,Odermatt_Hermann_1888_01_25,Ch,,15,7,1940,4,5,1947
19216_EINSITZ_1_PARTEI_1,19216_EINSITZ_1,19216,Odermatt_Hermann_1888_01_25,Christlichsoziale Liste,,14,5,1923,16,5,1926
19217_EINSITZ_1_PARTEI_1,19217_EINSITZ_1,19217,Böschenstein_Hans_Jakob_1883_08_19,,,,,,,,
19217_EINSITZ_2_PARTEI_1,19217_EINSITZ_2,19217,Böschenstein_Hans_Jakob_1883_08_19,Sozialdemokratische Liste,,23,7,1917,18,5,1920
19218_EINSITZ_3_PARTEI_1,19218_EINSITZ_3,19218,Kölliker_Hans_Jakob_1788__,,,,,,,,
19218_EINSITZ_2_PARTEI_1,19218_EINSITZ_2,19218,Kölliker_Hans_Jakob_1788__,,,,,,,,
19218_EINSITZ_1_PARTEI_1,19218_EINSITZ_1,19218,Kölliker_Hans_Jakob_1788__,,,,,,,,
19222_EINSITZ_1_PARTEI_1,19222_EINSITZ_1,19222,Biedermann_Jakob_1918__,F,,13,1,1961,23,5,1971
19223_EINSITZ_1_PARTEI_1,19223_EINSITZ_1,19223,Bopp_Hansjürg_1937__,LdU,,22,5,1978,29,4,1979
19225_EINSITZ_1_PARTEI_2,19225_EINSITZ_1,19225,Nägeli_Werner_1923_08_07,SVP/BGB,,22,9,1971,29,4,1979
19225_EINSITZ_1_PARTEI_3,19225_EINSITZ_1,19225,Nägeli_Werner_1923_08_07,SVP,,30,4,1979,29,5,1983
19225_EINSITZ_1_PARTEI_1,19225_EINSITZ_1,19225,Nägeli_Werner_1923_08_07,BGB,,8,5,1967,21,9,1971
19228_EINSITZ_1_PARTEI_1,19228_EINSITZ_1,19228,Biedermann_Heinrich_1796__,,,,,,,,
19229_EINSITZ_1_PARTEI_1,19229_EINSITZ_1,19229,Adank_Jakob_1924_06_28,SVP/BGB,,26,5,1975,31,7,1978
19231_EINSITZ_2_PARTEI_1,19231_EINSITZ_2,19231,Müller_Emil_1856_02_02,,,,,,,,
19231_EINSITZ_3_PARTEI_1,19231_EINSITZ_3,19231,Müller_Emil_1856_02_02,,,,,,,,
19231_EINSITZ_1_PARTEI_1,19231_EINSITZ_1,19231,Müller_Emil_1856_02_02,,,,,,,,
19232_EINSITZ_1_PARTEI_1,19232_EINSITZ_1,19232,Meyer-Furrer_Carl_1845__,,,,,,,,
19236_EINSITZ_1_PARTEI_1,19236_EINSITZ_1,19236,Schlatter-Schmid_Marionna_1980_11_14,Grüne,Grüne,6,5,2019,1,12,2019
19240_EINSITZ_1_PARTEI_1,19240_EINSITZ_1,19240,Boltshauser_Hans_1904__,NF,,13,9,1937,2,4,1939
19245_EINSITZ_1_PARTEI_1,19245_EINSITZ_1,19245,Näf_Emil_1891_06_12,B,,13,5,1929,28,4,1935
19247_EINSITZ_2_PARTEI_1,19247_EINSITZ_2,19247,Rütsche_Paul_1872_04_18,Freisinnige Liste,,23,7,1917,4,1,1925
19247_EINSITZ_1_PARTEI_1,19247_EINSITZ_1,19247,Rütsche_Paul_1872_04_18,,,,,,,,
19250_EINSITZ_1_PARTEI_1,19250_EINSITZ_1,19250,Meyer_Werner_1909_01_31,NF,,29,4,1935,2,4,1939
19267_EINSITZ_1_PARTEI_1,19267_EINSITZ_1,19267,Wieser_David_1759__,,,,,,,,
19268_EINSITZ_2_PARTEI_1,19268_EINSITZ_2,19268,Schnurrenberger_Johann_Jakob_1826__,,,,,,,,
19268_EINSITZ_1_PARTEI_1,19268_EINSITZ_1,19268,Schnurrenberger_Johann_Jakob_1826__,,,,,,,,
19270_EINSITZ_1_PARTEI_1,19270_EINSITZ_1,19270,Hofmeister_Johannes_1746_11_02,,,,,,,,
19271_EINSITZ_1_PARTEI_1,19271_EINSITZ_1,19271,Hofmann_Johannes_1790__,,,,,,,,
19272_EINSITZ_1_PARTEI_1,19272_EINSITZ_1,19272,Huber_Rudolf_1752__,,,,,,,,
19272_EINSITZ_2_PARTEI_1,19272_EINSITZ_2,19272,Huber_Rudolf_1752__,,,,,,,,
19273_EINSITZ_1_PARTEI_1,19273_EINSITZ_1,19273,Wegmann_Hans_Jakob_1771__,,,,,,,,
19274_EINSITZ_1_PARTEI_1,19274_EINSITZ_1,19274,Meyer_Heinrich_1775__,,,,,,,,
19277_EINSITZ_2_PARTEI_1,19277_EINSITZ_2,19277,Wehrli_Georg_Heinrich_1777__,,,,,,,,
19277_EINSITZ_1_PARTEI_1,19277_EINSITZ_1,19277,Wehrli_Georg_Heinrich_1777__,,,,,,,,
19278_EINSITZ_1_PARTEI_1,19278_EINSITZ_1,19278,Wild_Johann_Jakob___,,,,,,,,
19282_EINSITZ_1_PARTEI_1,19282_EINSITZ_1,19282,Duttweiler_Heinrich_1848_03_23,,,,,,,,
19283_EINSITZ_1_PARTEI_1,19283_EINSITZ_1,19283,Hüssy_Othmar_1917_04_07,D,,27,5,1963,7,5,1967
19284_EINSITZ_1_PARTEI_1,19284_EINSITZ_1,19284,Moser_Jakob_1880_06_22,U,,3,4,1939,2,5,1943
19287_EINSITZ_1_PARTEI_1,19287_EINSITZ_1,19287,Signer_Curt_1917__,SP,,8,5,1967,10,1,1983
19289_EINSITZ_1_PARTEI_1,19289_EINSITZ_1,19289,Zellweger_Fritz_1896__,L,,30,4,1951,7,5,1967
19290_EINSITZ_1_PARTEI_1,19290_EINSITZ_1,19290,Sieber_Albert_1901_10_23,F,,9,5,1955,7,5,1967
19293_EINSITZ_1_PARTEI_1,19293_EINSITZ_1,19293,Frick_Robert_1925_03_06,L,,27,5,1963,13,4,1964
19294_EINSITZ_1_PARTEI_1,19294_EINSITZ_1,19294,Frech_Edwin_1916_06_12,S,,8,5,1967,16,3,1970
19295_EINSITZ_1_PARTEI_1,19295_EINSITZ_1,19295,Erismann-Peyer_Gertrud_1943_02_06,FDP,,26,5,1975,19,12,1988
19296_EINSITZ_1_PARTEI_1,19296_EINSITZ_1,19296,Bleuler_Albert_1823__,,,,,,,,
